地區,區域,屋苑,屋苑英文,落成年份,成交宗數,中位呎價,中位售價,最細面積,最大面積,細節連結
北區,新界,翠麗花園,Tsui Lai Garden,1989,5,7034,3488000,427,590,https://hk.centanet.com/findproperty/transaction-detail/翠麗花園_26071001250018
北區,新界,粉嶺中心 2期,Fanling Centre Phase 2,1991,4,10592,4950000,365,520,https://hk.centanet.com/findproperty/transaction-detail/粉嶺中心-2期_26072300230088
北區,新界,One Innovale 1期,One Innovale Phase 1,2022,4,13494,4025000,284,315,https://hk.centanet.com/findproperty/transaction-detail/One-Innovale-1期_OL5202607S0091
北區,新界,碧湖花園,Avon Park,1994,4,10989,4450000,400,491,https://hk.centanet.com/findproperty/transaction-detail/碧湖花園_OL5202607S0092
北區,新界,天平邨,Tin Ping Estate,1989,3,7163,2500000,349,485,https://hk.centanet.com/findproperty/transaction-detail/天平邨_26072301340011
北區,新界,御景峰,No. 8 Royal Green,2009,3,10980,7040000,594,663,https://hk.centanet.com/findproperty/transaction-detail/御景峰_26072200260143
北區,新界,蔚翠花園,Greenpark Villa,1994,3,9078,6500000,716,729,https://hk.centanet.com/findproperty/transaction-detail/蔚翠花園_26072200260175
北區,新界,新都廣場,Metropolis Plaza,1991,3,12082,5120000,411,549,https://hk.centanet.com/findproperty/transaction-detail/新都廣場_26072202070231
北區,新界,安盛苑,On Shing Court,1990,3,8045,3080000,376,404,https://hk.centanet.com/findproperty/transaction-detail/安盛苑_26072000820296
北區,新界,逸峯,Green Code,2014,3,12418,5700000,299,505,https://hk.centanet.com/findproperty/transaction-detail/逸峯_26071501900381
北區,新界,皇府山,Noble Hill,2006,3,11479,6350000,503,791,https://hk.centanet.com/findproperty/transaction-detail/皇府山_26071400300034
北區,新界,祥華邨,Cheung Wah Estate,1984,3,7955,2550000,277,381,https://hk.centanet.com/findproperty/transaction-detail/祥華邨_26071300300176
北區,新界,嘉盛苑,Ka Shing Court,1995,3,7875,4300000,546,606,https://hk.centanet.com/findproperty/transaction-detail/嘉盛苑_26071301380063
北區,新界,上水名都,Sheungshui Town Center,1992,2,10897,4475000,369,448,https://hk.centanet.com/findproperty/transaction-detail/上水名都_26072201970022
北區,新界,雍盛苑,Yung Shing Court,2000,2,7684,4500000,539,636,https://hk.centanet.com/findproperty/transaction-detail/雍盛苑_OL5202606S0695
北區,新界,榮福中心,Wing Fok Centre,1993,2,6942,4100000,589,592,https://hk.centanet.com/findproperty/transaction-detail/榮福中心_26072100430022
北區,新界,美景新邨,Good View New Village,1983,2,7784,3075000,368,428,https://hk.centanet.com/findproperty/transaction-detail/美景新邨_26071701090109
北區,新界,花都廣場,Flora Plaza,1995,2,11000,5000000,392,526,https://hk.centanet.com/findproperty/transaction-detail/花都廣場_26071400450106
北區,新界,御皇庭,Royal Green,2006,2,12206,5773000,400,548,https://hk.centanet.com/findproperty/transaction-detail/御皇庭_26071400770173
北區,新界,欣盛苑,Yan Shing Court,1993,2,7890,3164000,401,401,https://hk.centanet.com/findproperty/transaction-detail/欣盛苑_26071300300180
北區,新界,昌盛苑,Cheong Shing Court,2000,2,7616,4950000,650,650,https://hk.centanet.com/findproperty/transaction-detail/昌盛苑_26071000840097
北區,新界,順欣花園,Sunningdale Garden,1992,2,9013,4605000,428,582,https://hk.centanet.com/findproperty/transaction-detail/順欣花園_26070600830059
北區,新界,景盛苑,King Shing Court,1995,2,9232,4030000,435,438,https://hk.centanet.com/findproperty/transaction-detail/景盛苑_26070300180139
北區,新界,粉嶺花園,Fanling Garden,1987,1,8351,3900000,467,467,https://hk.centanet.com/findproperty/transaction-detail/粉嶺花園_26072200350360
北區,新界,石湖樓,Shek Wu Mansion,1977,1,6792,2900000,427,427,https://hk.centanet.com/findproperty/transaction-detail/石湖樓_26072100330013
北區,新界,瓏山一號,Mount One,2014,1,11338,8050000,710,710,https://hk.centanet.com/findproperty/transaction-detail/瓏山一號_26072000300124
北區,新界,奕翠園,Woodland Crest,1996,1,11429,11680000,1022,1022,https://hk.centanet.com/findproperty/transaction-detail/奕翠園_26072001330015
北區,新界,天巒,Valais,2009,1,15813,31800000,2011,2011,https://hk.centanet.com/findproperty/transaction-detail/天巒_26072001370176
北區,新界,粉嶺中心 1期,Fanling Centre Phase 1,1990,1,12141,4468000,368,368,https://hk.centanet.com/findproperty/transaction-detail/粉嶺中心-1期_26071500270037
北區,新界,新豐大廈,San Fung Building,1993,1,8746,3000000,343,343,https://hk.centanet.com/findproperty/transaction-detail/新豐大廈_26071400250758
北區,新界,囍逸,Commune Modern,2018,1,12128,5700000,470,470,https://hk.centanet.com/findproperty/transaction-detail/囍逸_26071400770142
北區,新界,One Innovale 3期,One Innovale Phase 3,2022,1,17632,14000000,794,794,https://hk.centanet.com/findproperty/transaction-detail/One-Innovale-3期_26071402060128
北區,新界,新發街20號,20 San Fat Street,1965,1,4209,1650000,392,392,https://hk.centanet.com/findproperty/transaction-detail/新發街20號_26071402090072
北區,新界,St. Andrew's Place,St. Andrews Place,2005,1,10167,34000000,3344,3344,https://hk.centanet.com/findproperty/transaction-detail/St.-Andrew-s-Place_26071301510036
北區,新界,帝庭軒 御庭軒,Regentville Grand Regentville,2002,1,12571,5280000,420,420,https://hk.centanet.com/findproperty/transaction-detail/帝庭軒-御庭軒_26071000230028
北區,新界,御林皇府,The Royal Oaks,2004,1,9091,36800000,4048,4048,https://hk.centanet.com/findproperty/transaction-detail/御林皇府_26071001650014
北區,新界,安國新邨,On Kwok Villa,1980,1,8895,3380000,380,380,https://hk.centanet.com/findproperty/transaction-detail/安國新邨_26070900800121
北區,新界,榮輝中心,Wing Fai Centre,1996,1,6098,3500000,574,574,https://hk.centanet.com/findproperty/transaction-detail/榮輝中心_26070800830181
北區,新界,綠悠軒,Belair Monte,1998,1,9368,4000000,427,427,https://hk.centanet.com/findproperty/transaction-detail/綠悠軒_26070700290583
北區,新界,華明邨,Wah Ming Estate,1990,1,4244,1880000,443,443,https://hk.centanet.com/findproperty/transaction-detail/華明邨_26070702050382
北區,新界,One Innovale 2期,One Innovale Phase 2,2022,1,13288,2950000,222,222,https://hk.centanet.com/findproperty/transaction-detail/One-Innovale-2期_26070702050411
北區,新界,旭埔苑,Yuk Po Court,1982,1,7747,4230000,546,546,https://hk.centanet.com/findproperty/transaction-detail/旭埔苑_NHI1202606S0192
北區,新界,富貴樓,Fu Kwai Building,1983,1,5495,3050000,555,555,https://hk.centanet.com/findproperty/transaction-detail/富貴樓_26070200140015
北區,新界,尚澄,Marin Point,2018,1,9011,3920000,435,435,https://hk.centanet.com/findproperty/transaction-detail/尚澄_26063000810221
北區,新界,新祥街12號,12 San Cheung Street,1965,1,3268,2500000,765,765,https://hk.centanet.com/findproperty/transaction-detail/新祥街12號_26062900120264
北區,新界,賓(濱)苑,Pun (Ben) Yuen Building,1982,1,4101,1620000,395,395,https://hk.centanet.com/findproperty/transaction-detail/賓-濱-苑_26062900270016
北區,新界,美輪大樓,May Lun Building,1977,1,6478,2980000,460,460,https://hk.centanet.com/findproperty/transaction-detail/美輪大樓_26062902350511
北區,新界,欣翠花園,Cheerful Park,1992,1,9359,5690000,608,608,https://hk.centanet.com/findproperty/transaction-detail/欣翠花園_26062902570077
北區,新界,威尼斯花園,Venice Garden,1993,1,9599,4185000,436,436,https://hk.centanet.com/findproperty/transaction-detail/威尼斯花園_26062600180073
北區,新界,海禧華庭,Royal Jubilee,2001,1,10736,4230000,394,394,https://hk.centanet.com/findproperty/transaction-detail/海禧華庭_26062600920025
大埔區,新界,宏福苑,Wang Fuk Court,1983,388,8000,3736000,431,483,https://hk.centanet.com/findproperty/transaction-detail/宏福苑_26072300220032
大埔區,新界,天鑽,The Regent,2020,9,13523,8480000,457,820,https://hk.centanet.com/findproperty/transaction-detail/天鑽_26072000600032
大埔區,新界,天賦海灣 2期 溋玥,Providence Bay Phase 2 Providence Peak,2012,7,12123,15300000,897,1737,https://hk.centanet.com/findproperty/transaction-detail/天賦海灣-2期-溋玥_RLB202607S0183
大埔區,新界,太湖花園 1期,Serenity Park Phase 1,1992,7,12930,4700000,355,440,https://hk.centanet.com/findproperty/transaction-detail/太湖花園-1期_26072301340030
大埔區,新界,Silicon Hill University Hill 2B期,Silicon Hill University Hill Phase 2B,2024,6,16223,5840000,217,445,https://hk.centanet.com/findproperty/transaction-detail/Silicon-Hill-University-Hill-2B期_26072200990017
大埔區,新界,嘉熙,Solaria,2019,5,14683,7180000,455,527,https://hk.centanet.com/findproperty/transaction-detail/嘉熙_MJW202607S0281
大埔區,新界,逸瓏灣8,Mayfair By The Sea 8,2021,4,14372,10010000,691,702,https://hk.centanet.com/findproperty/transaction-detail/逸瓏灣8_CNS202607S0275
大埔區,新界,天賦海灣 1期,Providence Bay Phase 1,2012,4,11404,12590000,1097,1140,https://hk.centanet.com/findproperty/transaction-detail/天賦海灣-1期_CY8202607S0248
大埔區,新界,明雅苑,Ming Nga Court,1985,4,10565,3835000,363,438,https://hk.centanet.com/findproperty/transaction-detail/明雅苑_26072200010057
大埔區,新界,海日灣II,Centra Horizon,2020,4,14921,9880000,313,1058,https://hk.centanet.com/findproperty/transaction-detail/海日灣ii_RLB202607S0140
大埔區,新界,朗濤,Ontolo,2020,4,13660,7760000,393,1708,https://hk.centanet.com/findproperty/transaction-detail/朗濤_26071001750076
大埔區,新界,雲滙 1期,St Martin Phase 1,2019,4,14658,6625000,292,629,https://hk.centanet.com/findproperty/transaction-detail/雲滙-1期_26070601360098
大埔區,新界,大埔中心 4期,Tai Po Centre Phase 4,1985,3,12668,4900000,371,451,https://hk.centanet.com/findproperty/transaction-detail/大埔中心-4期_26072301340042
大埔區,新界,逸瓏灣 I,Mayfair By The Sea I,2015,3,11499,10300000,887,1776,https://hk.centanet.com/findproperty/transaction-detail/逸瓏灣-I_RLB202607S0144
大埔區,新界,新達廣場,Uptown Plaza,1991,3,13226,6800000,465,620,https://hk.centanet.com/findproperty/transaction-detail/新達廣場_26072201600015
大埔區,新界,太和邨,Tai Wo Estate,,3,6546,2900000,349,443,https://hk.centanet.com/findproperty/transaction-detail/太和邨_26072100020118
大埔區,新界,海日灣,The Horizon,2019,3,11358,8950000,504,1046,https://hk.centanet.com/findproperty/transaction-detail/海日灣_26071700270145
大埔區,新界,大埔中心 6期,Tai Po Centre Phase 6,1987,3,12276,4800000,391,391,https://hk.centanet.com/findproperty/transaction-detail/大埔中心-6期_26071702180075
大埔區,新界,富善花園,Full Scene Garden,1990,3,10932,4200000,365,432,https://hk.centanet.com/findproperty/transaction-detail/富善花園_26071401900066
大埔區,新界,頌雅苑,Chung Nga Court,1991,3,8916,3950000,443,489,https://hk.centanet.com/findproperty/transaction-detail/頌雅苑_26070701620160
大埔區,新界,Silicon Hill University Hill 2A期,Silicon Hill University Hill Phase 2A,2024,2,16667,6865000,407,417,https://hk.centanet.com/findproperty/transaction-detail/Silicon-Hill-University-Hill-2A期_F2N202607S0205
大埔區,新界,大埔中心 2期,Tai Po Centre Phase 2,1985,2,13246,4050000,299,313,https://hk.centanet.com/findproperty/transaction-detail/大埔中心-2期_OTR202607S0253
大埔區,新界,逸雅苑,Yat Nga Court,1991,2,8604,3225000,374,376,https://hk.centanet.com/findproperty/transaction-detail/逸雅苑_UPT202607S0074
大埔區,新界,帝琴灣 凱琴居,Symphony Bay Villa Rhapsody,1998,2,9672,11750000,1094,1323,https://hk.centanet.com/findproperty/transaction-detail/帝琴灣-凱琴居_26072301800013
大埔區,新界,新峰花園 2期,Classical Gardens Phase 2,1995,2,9848,7040000,588,865,https://hk.centanet.com/findproperty/transaction-detail/新峰花園-2期_26072200810015
大埔區,新界,大埔中心 3期,Tai Po Centre Phase 3,1985,2,12984,4090000,315,315,https://hk.centanet.com/findproperty/transaction-detail/大埔中心-3期_26072100330046
大埔區,新界,寶雅苑,Po Nga Court,1989,2,9255,4100000,443,443,https://hk.centanet.com/findproperty/transaction-detail/寶雅苑_26072100660293
大埔區,新界,怡雅苑,Yee Nga Court,1993,2,7759,4630000,554,645,https://hk.centanet.com/findproperty/transaction-detail/怡雅苑_OF1202606S0949
大埔區,新界,翠屏花園,Jade Plaza,1986,2,11940,3240000,269,274,https://hk.centanet.com/findproperty/transaction-detail/翠屏花園_26071700700060
大埔區,新界,新興花園,Sun Hing Garden,1986,2,8942,4015000,419,468,https://hk.centanet.com/findproperty/transaction-detail/新興花園_26071702040113
大埔區,新界,富雅花園,Elegance Garden,1990,2,9844,5255000,484,592,https://hk.centanet.com/findproperty/transaction-detail/富雅花園_26071702210034
大埔區,新界,嵐山 1期,Mont Vert Phase 1,2014,2,9994,8340000,820,850,https://hk.centanet.com/findproperty/transaction-detail/嵐山-1期_26071600220049
大埔區,新界,滌濤山,Constellation Cove,2002,2,11400,16793500,1101,1912,https://hk.centanet.com/findproperty/transaction-detail/滌濤山_26071300390352
大埔區,新界,大埔廣場,Tai Po Plaza,1984,2,10994,4775000,390,474,https://hk.centanet.com/findproperty/transaction-detail/大埔廣場_26071000200512
大埔區,新界,中嘉閣,Central Plaza,1991,2,9691,3644000,376,376,https://hk.centanet.com/findproperty/transaction-detail/中嘉閣_26071001820010
大埔區,新界,美發大廈,Mei (Mee) Fat Building,1973,2,7092,3850000,339,746,https://hk.centanet.com/findproperty/transaction-detail/美發大廈_26071002100262
大埔區,新界,太湖花園 2期,Serenity Park Phase 2,1994,2,11556,5080000,415,463,https://hk.centanet.com/findproperty/transaction-detail/太湖花園-2期_26063000250312
大埔區,新界,仁興街2號,2 Yan Hing Street,1984,1,6446,1560000,242,242,https://hk.centanet.com/findproperty/transaction-detail/仁興街2號_26072300200161
大埔區,新界,海寶花園,Treasure Garden,1986,1,12745,6500000,510,510,https://hk.centanet.com/findproperty/transaction-detail/海寶花園_26072200220087
大埔區,新界,淺月灣 2期,Casa Marina Phase 2,2000,1,8402,12150000,1446,1446,https://hk.centanet.com/findproperty/transaction-detail/淺月灣-2期_26072201930019
大埔區,新界,松濤閣,Redland Garden,1990,1,10026,7820000,780,780,https://hk.centanet.com/findproperty/transaction-detail/松濤閣_26072202140198
大埔區,新界,美德大廈,Mei (Mee) Tak Building,1977,1,7467,3950000,529,529,https://hk.centanet.com/findproperty/transaction-detail/美德大廈_26072100020087
大埔區,新界,瑞祥樓,Sui Cheung Building (Apartments),1965,1,4300,2180000,507,507,https://hk.centanet.com/findproperty/transaction-detail/瑞祥樓_26072100220084
大埔區,新界,廣福道9號,9 Kwong Fuk Road,1956,1,4265,2700000,633,633,https://hk.centanet.com/findproperty/transaction-detail/廣福道9號_26072100430090
大埔區,新界,新峰花園 4期 御峰豪園,Classical Gardens Phase 4 Grand Dynasty View,1997,1,10313,5600000,543,543,https://hk.centanet.com/findproperty/transaction-detail/新峰花園-4期-御峰豪園_26072100660319
大埔區,新界,廣安大廈,Kwong On Building,1982,1,9888,3530000,357,357,https://hk.centanet.com/findproperty/transaction-detail/廣安大廈_26072101290147
大埔區,新界,大埔寶馬山,Grand Palisades,1997,1,11253,5998000,533,533,https://hk.centanet.com/findproperty/transaction-detail/大埔寶馬山_BJJ202607S0147
大埔區,新界,樂賢居,Riviena (Riviera) Lodge,1995,1,11538,4350000,377,377,https://hk.centanet.com/findproperty/transaction-detail/樂賢居_NEN6202604S0190
大埔區,新界,富景閣,Fullview Court,2000,1,10633,4200000,395,395,https://hk.centanet.com/findproperty/transaction-detail/富景閣_26071700150048
大埔區,新界,德雅苑,Tak Nga Court,1992,1,9413,4170000,443,443,https://hk.centanet.com/findproperty/transaction-detail/德雅苑_26071700560055
大埔區,新界,康樂園 第十一街,Hong Lok Yuen Eleventh Street,1985,1,13636,15900000,1166,1166,https://hk.centanet.com/findproperty/transaction-detail/康樂園-第十一街_26071601730069
大埔區,新界,永祥大廈,Wing Cheung Building,1980,1,6735,1650000,245,245,https://hk.centanet.com/findproperty/transaction-detail/永祥大廈_26071500210038
大埔區,新界,康樂園 第十八街,Hong Lok Yuen Eighteenth Street,1989,1,11519,16000000,1389,1389,https://hk.centanet.com/findproperty/transaction-detail/康樂園-第十八街_26071400620055
大埔區,新界,帝琴灣 凱弦居,Symphony Bay Villa Concerto,1998,1,12221,12600000,1031,1031,https://hk.centanet.com/findproperty/transaction-detail/帝琴灣-凱弦居_FGA202606S0914
大埔區,新界,康樂園 第二十一街,Hong Lok Yuen Twenty-First Street,1980,1,14454,17880000,1237,1237,https://hk.centanet.com/findproperty/transaction-detail/康樂園-第二十一街_26071300350051
大埔區,新界,美馨大廈,Mei Hing Mansion,1984,1,8750,2800000,320,320,https://hk.centanet.com/findproperty/transaction-detail/美馨大廈_26071300660226
大埔區,新界,富亨邨,Fu Heng Estate,,1,5361,2600000,485,485,https://hk.centanet.com/findproperty/transaction-detail/富亨邨_26071301880096
大埔區,新界,榮明花園,Wing Ming Garden,1990,1,10106,4750000,470,470,https://hk.centanet.com/findproperty/transaction-detail/榮明花園_BJJ202606S0813
大埔區,新界,麗和閣,Reve Plaza,1991,1,9707,3980000,410,410,https://hk.centanet.com/findproperty/transaction-detail/麗和閣_UPT202606S0922
大埔區,新界,運頭塘邨,Wan Tau Tong Estate,,1,6598,3200000,485,485,https://hk.centanet.com/findproperty/transaction-detail/運頭塘邨_26071000250114
大埔區,新界,嘉豐花園,Richwood Park,1995,1,8888,7750000,872,872,https://hk.centanet.com/findproperty/transaction-detail/嘉豐花園_26071000670027
大埔區,新界,泰和樓,Tai Wo Building,1963,1,4030,3200000,794,794,https://hk.centanet.com/findproperty/transaction-detail/泰和樓_26070901400019
大埔區,新界,景雅苑,King Nga Court,1992,1,6983,2800000,401,401,https://hk.centanet.com/findproperty/transaction-detail/景雅苑_26070901870482
大埔區,新界,富善邨,Fu Shin Estate,,1,5302,2020000,381,381,https://hk.centanet.com/findproperty/transaction-detail/富善邨_26070702050349
大埔區,新界,比華利山別墅 1期,The Beverly Hills Phase 1,2002,1,9858,18750000,1902,1902,https://hk.centanet.com/findproperty/transaction-detail/比華利山別墅-1期_26070300190059
大埔區,新界,大埔中心 5期,Tai Po Centre Phase 5,1987,1,12482,5080000,407,407,https://hk.centanet.com/findproperty/transaction-detail/大埔中心-5期_26070301400057
大埔區,新界,倚龍山莊,Forest Hill,1996,1,9026,14000000,1551,1551,https://hk.centanet.com/findproperty/transaction-detail/倚龍山莊_26070200170043
大埔區,新界,汀雅苑,Ting Nga Court,1981,1,9503,5350000,563,563,https://hk.centanet.com/findproperty/transaction-detail/汀雅苑_26070200210125
大埔區,新界,富萊花園 1期,Fuller Gardens Phase 1,1997,1,12399,6150000,496,496,https://hk.centanet.com/findproperty/transaction-detail/富萊花園-1期_26063000810270
大埔區,新界,天賦海灣 3期 海鑽,Providence Bay Phase 3 The Graces,2012,1,13016,20800000,1598,1598,https://hk.centanet.com/findproperty/transaction-detail/天賦海灣-3期-海鑽_26063002250419
大埔區,新界,翠怡花園,Greenery Plaza,1986,1,12413,3550000,286,286,https://hk.centanet.com/findproperty/transaction-detail/翠怡花園_26062900250045
大埔區,新界,康樂園 第二十二街,Hong Lok Yuen Twenty Second Street,1988,1,15132,23500000,1553,1553,https://hk.centanet.com/findproperty/transaction-detail/康樂園-第二十二街_26062900870297
大埔區,新界,新翠山莊,Villa Castell,1992,1,12337,18000000,1459,1459,https://hk.centanet.com/findproperty/transaction-detail/新翠山莊_26062601770054
沙田區,新界,沙田第一城 4期,City One Shatin Site 4,1985,10,14984,4505000,284,304,https://hk.centanet.com/findproperty/transaction-detail/沙田第一城-4期_26072301440022
沙田區,新界,銀湖．天峰,Lake Silver,2009,10,15462,10409000,541,1856,https://hk.centanet.com/findproperty/transaction-detail/銀湖．天峰_26071701260328
沙田區,新界,御龍山,The Palazzo,2008,9,17407,13500000,563,1506,https://hk.centanet.com/findproperty/transaction-detail/御龍山_26072201030014
沙田區,新界,沙田第一城 5期,City One Shatin Site 5,1985,8,15329,4680000,284,688,https://hk.centanet.com/findproperty/transaction-detail/沙田第一城-5期_26071700270138
沙田區,新界,玖瓏山,Dragons Range,2015,7,11579,8300000,657,1014,https://hk.centanet.com/findproperty/transaction-detail/玖瓏山_26072301700212
沙田區,新界,河畔花園,Garden Rivera,1984,7,14981,3950000,242,269,https://hk.centanet.com/findproperty/transaction-detail/河畔花園_26072200260168
沙田區,新界,星凱．堤岸,The Arles,2023,7,19452,6800000,344,568,https://hk.centanet.com/findproperty/transaction-detail/星凱．堤岸_26072200540551
沙田區,新界,銀禧花園,Jubilee Garden,1985,7,11686,5960000,506,510,https://hk.centanet.com/findproperty/transaction-detail/銀禧花園_CY4202607S0113
沙田區,新界,迎海 3期 迎海‧星灣御,Double Cove Phase 3 Double Cove Starview Prime,2015,6,15840,7990000,480,564,https://hk.centanet.com/findproperty/transaction-detail/迎海-3期-迎海‧星灣御_26072300810152
沙田區,新界,沙田中心,Shatin Centre,1981,6,15154,5185000,288,357,https://hk.centanet.com/findproperty/transaction-detail/沙田中心_RAT202607S0189
沙田區,新界,金獅花園 1期,Golden Lion Garden Phase 1,1986,6,13584,3740000,266,285,https://hk.centanet.com/findproperty/transaction-detail/金獅花園-1期_26072202020135
沙田區,新界,金獅花園 2期,Golden Lion Garden Phase 2,1987,6,12590,4184000,321,336,https://hk.centanet.com/findproperty/transaction-detail/金獅花園-2期_26071400450161
沙田區,新界,錦泰苑,Kam Tai Court,2000,6,9869,5850000,506,650,https://hk.centanet.com/findproperty/transaction-detail/錦泰苑_26071000260139
沙田區,新界,海典灣,Ocean View,2003,5,15018,8550000,476,819,https://hk.centanet.com/findproperty/transaction-detail/海典灣_PQX202607S0211
沙田區,新界,旭禾苑,Yuk Wo Court,2020,5,11258,3400000,295,398,https://hk.centanet.com/findproperty/transaction-detail/旭禾苑_26072200780029
沙田區,新界,嘉田苑,Ka Tin Court,1988,5,9313,4450000,469,504,https://hk.centanet.com/findproperty/transaction-detail/嘉田苑_26072202020162
沙田區,新界,富安花園,Chevalier Garden,1987,5,8122,4600000,437,591,https://hk.centanet.com/findproperty/transaction-detail/富安花園_26072000150190
沙田區,新界,偉華中心,Wai Wah Centre,1986,5,16145,5100000,297,358,https://hk.centanet.com/findproperty/transaction-detail/偉華中心_26071701900012
沙田區,新界,雲疊花園,Carado Garden,1989,5,8482,5030000,482,593,https://hk.centanet.com/findproperty/transaction-detail/雲疊花園_26071002080357
沙田區,新界,翠擁華庭,Monte Vista,2000,4,10872,9300000,781,927,https://hk.centanet.com/findproperty/transaction-detail/翠擁華庭_26072300370170
沙田區,新界,名城 1期,Festival City Phase 1,2010,4,18006,13150000,677,785,https://hk.centanet.com/findproperty/transaction-detail/名城-1期_26072301690029
沙田區,新界,富寶花園,Saddle Ridge Garden,1993,4,6976,4099000,583,592,https://hk.centanet.com/findproperty/transaction-detail/富寶花園_26072200180032
沙田區,新界,聽濤雅苑 1期,Vista Paradiso Phase 1,1998,4,11801,9139000,733,815,https://hk.centanet.com/findproperty/transaction-detail/聽濤雅苑-1期_26072200660264
沙田區,新界,恆安邨,Heng On Estate,,4,7272,2990000,349,485,https://hk.centanet.com/findproperty/transaction-detail/恆安邨_26072101850020
沙田區,新界,晉名峰,The Grandville,2006,4,13486,11800000,790,875,https://hk.centanet.com/findproperty/transaction-detail/晉名峰_26072101960101
沙田區,新界,泓碧,Altissimo,2020,4,13884,6700000,273,511,https://hk.centanet.com/findproperty/transaction-detail/泓碧_26072000300137
沙田區,新界,迎海 2期 迎海‧星灣,Double Cove Phase 2 Double Cove Starview,2014,4,16441,15480000,479,1379,https://hk.centanet.com/findproperty/transaction-detail/迎海-2期-迎海‧星灣_UGX202607S0070
沙田區,新界,柏傲莊 2期,The Pavilia Farm Phase 2,2022,4,23327,9490000,265,668,https://hk.centanet.com/findproperty/transaction-detail/柏傲莊-2期_26071700160897
沙田區,新界,蔚景園,Scenery Court,1989,4,14315,5740000,369,459,https://hk.centanet.com/findproperty/transaction-detail/蔚景園_26071700450210
沙田區,新界,穗禾苑,Sui Wo Court,1980,4,7815,4050000,471,617,https://hk.centanet.com/findproperty/transaction-detail/穗禾苑_26071401430010
沙田區,新界,碧濤花園 1期,Pictorial Garden Phase 1,1991,4,10384,6790000,646,662,https://hk.centanet.com/findproperty/transaction-detail/碧濤花園-1期_26070301010035
沙田區,新界,錦鞍苑,Kam On Court,1987,3,8664,4020000,401,554,https://hk.centanet.com/findproperty/transaction-detail/錦鞍苑_26072300370182
沙田區,新界,溱岸8號,The Riverpark,2012,3,21797,20380000,725,1476,https://hk.centanet.com/findproperty/transaction-detail/溱岸8號_26072301700056
沙田區,新界,名城 3期 盛世,Festival City Phase 3,2011,3,16069,13490000,688,958,https://hk.centanet.com/findproperty/transaction-detail/名城-3期-盛世_26072201080104
沙田區,新界,天宇海,Oceanaire,2011,3,12313,8550000,670,758,https://hk.centanet.com/findproperty/transaction-detail/天宇海_26072201080136
沙田區,新界,錦龍苑,Kam Lung Court,1993,3,9302,3730000,401,401,https://hk.centanet.com/findproperty/transaction-detail/錦龍苑_26072201260014
沙田區,新界,新港城 4期,Sunshine City Phase 4,1994,3,17308,6000000,338,519,https://hk.centanet.com/findproperty/transaction-detail/新港城-4期_26072202180017
沙田區,新界,豐盛苑,Fung Shing Court,1985,3,9396,3580000,381,381,https://hk.centanet.com/findproperty/transaction-detail/豐盛苑_26072100390062
沙田區,新界,綠怡雅苑,Greenhill Villa,,3,10348,5600000,510,576,https://hk.centanet.com/findproperty/transaction-detail/綠怡雅苑_26072101850085
沙田區,新界,花園城 2期,Shatinpark Stage 2,1984,3,14126,3800000,269,269,https://hk.centanet.com/findproperty/transaction-detail/花園城-2期_UZZ202607S0049
沙田區,新界,沙田第一城 1期,City One Shatin Site 1,1981,3,14985,5050000,327,451,https://hk.centanet.com/findproperty/transaction-detail/沙田第一城-1期_26071701750113
沙田區,新界,希爾頓中心,Hilton Plaza,1985,3,15222,4488000,274,427,https://hk.centanet.com/findproperty/transaction-detail/希爾頓中心_26071702180056
沙田區,新界,名日．九肚山,El Futuro,2022,3,14489,10800000,483,766,https://hk.centanet.com/findproperty/transaction-detail/名日．九肚山_26071501610012
沙田區,新界,耀安邨,Yiu On Estate,,3,5521,2360000,369,489,https://hk.centanet.com/findproperty/transaction-detail/耀安邨_26071501790028
沙田區,新界,名城 2期 盛薈,Festival City Phase 2,2010,3,17253,16580000,678,1038,https://hk.centanet.com/findproperty/transaction-detail/名城-2期-盛薈_CY4202606S0935
沙田區,新界,富豪花園,Belair Gardens,1982,3,9625,6978000,670,831,https://hk.centanet.com/findproperty/transaction-detail/富豪花園_26071401970028
沙田區,新界,廣源邨,Kwong Yuen Estate,,3,5415,2700000,264,598,https://hk.centanet.com/findproperty/transaction-detail/廣源邨_26071402060214
沙田區,新界,薈朗,The Met. Blossom,2017,3,13575,3000000,221,238,https://hk.centanet.com/findproperty/transaction-detail/薈朗_26071001120081
沙田區,新界,美松苑,Mei Chung Court,1996,3,8603,4600000,401,645,https://hk.centanet.com/findproperty/transaction-detail/美松苑_26071002120021
沙田區,新界,錦駿苑,Kam Chun Court,,3,10204,4350000,378,490,https://hk.centanet.com/findproperty/transaction-detail/錦駿苑_26070301580096
沙田區,新界,馬鞍山中心,Ma On Shan Centre,1994,2,12658,5775000,381,522,https://hk.centanet.com/findproperty/transaction-detail/馬鞍山中心_26072300370161
沙田區,新界,雅濤居,The Waterside,1997,2,12664,7915000,501,779,https://hk.centanet.com/findproperty/transaction-detail/雅濤居_26072300740046
沙田區,新界,豐景花園,Scenery Garden,1984,2,9970,6925000,408,1008,https://hk.centanet.com/findproperty/transaction-detail/豐景花園_26072200170099
沙田區,新界,金禧花園,Grandeur Garden,1985,2,15841,5285000,328,340,https://hk.centanet.com/findproperty/transaction-detail/金禧花園_26072201080141
